Client_ID,Investment_Type,Amount,Returns,Risk_Level
1631,Stock,83.33000183105469,40.130894279163165,High
1632,Stock,84.0,38.334442977622714,High
1633,Stock,85.55000305175781,39.27699910079644,High
1634,Stock,86.58000183105469,42.2544014296373,High
1635,Stock,85.4000015258789,40.05709990418702,High
1636,Stock,85.5,38.247583152793005,High
1637,Stock,89.83999633789062,40.558420781170305,High
1638,Stock,90.5999984741211,41.0503276609715,High
1639,Stock,88.2300033569336,41.69672164189794,High
1640,Stock,87.5,42.04562519650204,High
1641,Stock,88.48999786376953,39.210735631579645,High
1642,Stock,89.19999694824219,41.57857831839002,High
1643,Stock,87.5,41.40116959756494,High
1644,Stock,88.63999938964844,40.065553959651574,High
1645,Stock,80.80000305175781,25.87578104692349,High
1646,Stock,89.6500015258789,41.89749936949433,High
1647,Stock,86.5,41.942871193331506,High
1648,Stock,85.77999877929688,36.759856177413624,High
1649,Stock,87.55000305175781,40.130629467518204,High
1650,Stock,85.55000305175781,41.68971519106304,High
1651,Stock,85.7699966430664,40.163694880741645,High
1652,Stock,88.75,36.82434200721982,High
1653,Stock,92.0500030517578,39.64496096306724,High
1654,Stock,91.1999969482422,41.81396832055474,High
1655,Stock,90.9000015258789,41.74975048383353,High
1656,Stock,90.86000061035156,40.962157824279075,High
1657,Stock,90.8000030517578,39.48664372154468,High
1658,Stock,90.75,42.06016174968748,High
1659,Stock,88.5,40.60853134707854,High
1660,Stock,88.69999694824219,41.74833808740281,High
1661,Stock,88.69999694824219,39.156968282117184,High
1662,Stock,90.1999969482422,36.099263976667196,High
1663,Stock,92.01000213623048,41.988597524204735,High
1664,Stock,91.12000274658205,40.615162438892206,High
1665,Stock,92.01000213623048,41.74288032017611,High
1666,Stock,92.0999984741211,41.37698300510547,High
1667,Stock,91.8000030517578,41.956662928712014,High
1668,Stock,92.33999633789062,41.03108986336289,High
1669,Stock,92.72000122070312,42.405494770495416,High
1670,Stock,89.2699966430664,39.63598066710424,High
1671,Stock,90.7699966430664,39.862927946064616,High
1672,Stock,94.3499984741211,38.91782953469103,High
1673,Stock,95.0500030517578,41.410182005652345,High
1674,Stock,92.1999969482422,41.98954397775324,High
1675,Stock,92.9000015258789,41.15995503410409,High
1676,Stock,92.5999984741211,41.83885347832357,High
1677,Stock,90.70999908447266,41.76391402741908,High
1678,Stock,89.20999908447266,41.2480830895734,High
1679,Stock,89.5,41.81774440889547,High
1680,Stock,88.02999877929688,41.487186099458214,High
1681,Stock,89.0999984741211,41.05551445610327,High
1682,Stock,88.20999908447266,40.66402197606736,High
1683,Stock,86.76000213623047,41.89878571659418,High
1684,Stock,85.77999877929688,39.86188904724393,High
1685,Stock,85.05999755859375,41.52664935779763,High
1686,Stock,85.3499984741211,39.08103658994082,High
1687,Stock,86.9000015258789,40.72028023087692,High
1688,Stock,83.6500015258789,40.86094562787769,High
1689,Stock,81.5999984741211,34.98032302720095,High
1690,Stock,84.66000366210938,38.46417038525078,High
1691,Stock,85.13999938964844,41.82551836765818,High
1692,Stock,81.5,40.53433174787073,High
1693,Stock,80.5199966430664,41.34586590224478,High
1694,Stock,80.11000061035156,39.14942446785854,High
1695,Stock,80.16999816894531,40.61001056845665,High
1696,Stock,81.63999938964844,38.59181898169955,High
1697,Stock,82.5999984741211,38.48629565317498,High
1698,Stock,83.4800033569336,42.22454427283468,High
1699,Stock,83.7300033569336,40.82904625489284,High
1700,Stock,84.5999984741211,41.40625418434666,High
1701,Stock,82.61000061035156,42.00082148578767,High
1702,Stock,78.1500015258789,41.58834802118944,High
1703,Stock,77.5199966430664,36.82255708968336,High
1704,Stock,79.0999984741211,41.596347375704,High
1705,Stock,77.75,40.007811758331194,High
1706,Stock,78.77999877929688,36.73906684247277,High
1707,Stock,80.75,41.122659703377536,High
1708,Stock,80.25,41.133139713251644,High
1709,Stock,80.6500015258789,41.74896894335977,High
1710,Stock,80.8499984741211,37.79342800838658,High
1711,Stock,84.30000305175781,34.59491897746127,High
1712,Stock,88.0999984741211,40.00205503056631,High
1713,Stock,88.80000305175781,39.018052517228114,High
1714,Stock,89.30000305175781,41.214988461847966,High
1715,Stock,89.12000274658203,40.41526778449821,High
1716,Stock,89.63999938964844,40.596073424279524,High
1717,Stock,88.98999786376953,40.975540451600224,High
1718,Stock,87.62999725341797,41.66059601515713,High
1719,Stock,87.19999694824219,40.32750350082773,High
1720,Stock,88.25,39.49249403993618,High
1721,Stock,89.0,41.93970091619389,High
1722,Stock,90.3000030517578,41.086875852081334,High
1723,Stock,89.5,41.70456878318367,High
1724,Stock,88.69999694824219,39.660720418628294,High
1725,Stock,89.25,41.49771835640378,High
1726,Stock,87.94999694824219,42.12945713362074,High
1727,Stock,87.9800033569336,40.86574473792607,High
1728,Stock,88.69000244140625,41.2868999118292,High
1729,Stock,88.95999908447266,40.225217031831335,High
1730,Stock,88.0,41.50288518112676,High
1731,Stock,87.23999786376953,41.78737797432166,High
1732,Stock,86.08999633789062,41.649887777744524,High
1733,Stock,85.80000305175781,41.02587559013007,High
1734,Stock,86.0,42.010982104741515,High
1735,Stock,84.94999694824219,40.423869608422834,High
1736,Stock,84.51000213623047,42.107278349128066,High
1737,Stock,83.22000122070312,40.120310543714844,High
1738,Stock,80.3499984741211,40.70019879334576,High
1739,Stock,81.6500015258789,39.944866945509524,High
1740,Stock,81.44999694824219,41.997107869139036,High
1741,Stock,82.3499984741211,38.49155436344256,High
1742,Stock,83.94999694824219,40.41873992376789,High
1743,Stock,83.26000213623047,40.13794008539344,High
1744,Stock,84.63999938964844,39.50607588790883,High
1745,Stock,84.0999984741211,42.25862559038337,High
1746,Stock,81.5999984741211,42.25861534180718,High
1747,Stock,79.48999786376953,42.25867537347822,High
1748,Stock,75.80000305175781,39.66080385321672,High
1749,Stock,78.69999694824219,41.22989693184657,High
1750,Stock,77.47000122070312,40.173935178851686,High
1751,Stock,78.0,40.68481290033514,High
1752,Stock,77.0,38.07468162586623,High
1753,Stock,79.80000305175781,40.43613892878827,High
1754,Stock,78.44999694824219,41.85676142272319,High
1755,Stock,75.1500015258789,42.0186346038155,High
1756,Stock,74.0,40.42459086017253,High
1757,Stock,76.56999969482422,36.802733333110695,High
1758,Stock,78.30000305175781,41.423471739146464,High
1759,Stock,76.25,41.11228231210467,High
1760,Stock,75.97000122070312,38.14611228642933,High
1761,Stock,78.19999694824219,40.0672497933803,High
1762,Stock,78.62000274658203,40.53602052763329,High
1763,Stock,79.4000015258789,40.88427272950021,High
1764,Stock,79.7300033569336,40.678912521957585,High
1765,Stock,79.5999984741211,40.904645843296244,High
1766,Stock,78.76000213623047,41.24847558910707,High
1767,Stock,77.66000366210938,41.056747855526424,High
1768,Stock,77.8499984741211,39.66936922521621,High
1769,Stock,77.76000213623047,41.2564070776505,High
1770,Stock,75.80999755859375,40.024316842711045,High
1771,Stock,75.81999969482422,41.42204313794829,High
1772,Stock,74.25,40.46735533769603,High
1773,Stock,75.19999694824219,41.56696363811327,High
1774,Stock,73.38999938964844,41.26761719623687,High
1775,Stock,73.13999938964844,40.767324310218,High
1776,Stock,74.36000061035156,39.43122755740202,High
1777,Stock,73.33000183105469,40.84670299774636,High
1778,Stock,72.5,39.25249846389843,High
1779,Stock,73.19999694824219,39.11098458247616,High
1780,Stock,72.0999984741211,42.03755237003776,High
1781,Stock,70.0999984741211,37.33561803850866,High
1782,Stock,71.1500015258789,41.73877710016469,High
1783,Stock,70.0,36.480822742975896,High
1784,Stock,73.19999694824219,38.00309635931461,High
1785,Stock,73.88999938964844,38.495034760288746,High
1786,Stock,74.02999877929688,41.23627848375426,High
1787,Stock,72.25,41.15839759215644,High
1788,Stock,70.1500015258789,41.232281357984476,High
1789,Stock,69.37999725341797,37.9225489761151,High
1790,Stock,71.3499984741211,42.03755525567783,High
1791,Stock,69.02999877929688,38.48662960945129,High
1792,Stock,70.66999816894531,37.50407207859301,High
1793,Stock,72.5,40.39157002304201,High
1794,Stock,71.0,41.75802975466148,High
1795,Stock,69.91000366210938,40.450508722935275,High
1796,Stock,69.0999984741211,39.81189998275716,High
1797,Stock,71.47000122070312,37.274154968286624,High
1798,Stock,73.05000305175781,40.97610256726626,High
1799,Stock,70.83000183105469,41.8773247565565,High
1800,Stock,70.98999786376953,40.92580464978772,High
1801,Stock,69.93000030517578,35.599838774950015,High
1802,Stock,72.12000274658203,40.037616289844536,High
1803,Stock,70.41999816894531,37.11150324585665,High
1804,Stock,71.4000015258789,39.593678791556755,High
1805,Stock,71.7300033569336,36.7931861482021,High
1806,Stock,74.19999694824219,39.40725189794725,High
1807,Stock,70.95999908447266,30.89591784332392,High
1808,Stock,71.8499984741211,41.74164117681324,High
1809,Stock,67.22000122070312,40.96803385283336,High
1810,Stock,65.55000305175781,31.412395279856092,High
1811,Stock,67.30000305175781,37.91846934765456,High
1812,Stock,68.19999694824219,38.979434903729285,High
1813,Stock,71.0999984741211,38.67109518872158,High
1814,Stock,72.05000305175781,38.24205796080574,High
1815,Stock,72.0999984741211,39.75636261917839,High
1816,Stock,71.7300033569336,41.27955757286285,High
1817,Stock,69.75,40.30313138156336,High
1818,Stock,67.75,41.16659954196232,High
1819,Stock,68.75,39.458895708464794,High
1820,Stock,68.9000015258789,37.69477168823234,High
1821,Stock,70.94999694824219,35.39861463162219,High
1822,Stock,73.12999725341797,37.4317316159173,High
1823,Stock,73.79000091552734,38.85613066180105,High
1824,Stock,74.20999908447266,40.692016442714866,High
1825,Stock,74.41999816894531,34.422118568419954,High
1826,Stock,77.80999755859375,38.69031118352929,High
1827,Stock,78.0999984741211,39.24209417234234,High
1828,Stock,79.2300033569336,37.84231995031494,High
1829,Stock,79.83000183105469,40.59403000496686,High
1830,Stock,78.4000015258789,39.16458279586056,High
1831,Stock,78.69999694824219,39.64457486199842,High
1832,Stock,77.51000213623047,40.36107841349315,High
1833,Stock,77.55000305175781,37.88011824612345,High
1834,Stock,78.68000030517578,41.03878942974774,High
1835,Stock,76.30000305175781,40.35685986003041,High
1836,Stock,75.5,38.346700107192824,High
1837,Stock,76.69999694824219,40.691082624272276,High
1838,Stock,73.5,41.311021727588745,High
1839,Stock,73.26000213623047,37.58488069133345,High
1840,Stock,72.04000091552734,40.13818763598368,High
1841,Stock,72.18000030517578,41.47810948130549,High
1842,Stock,71.29000091552734,36.04746689546723,High
1843,Stock,73.11000061035156,41.21219980518744,High
1844,Stock,73.44999694824219,41.32979579619214,High
1845,Stock,72.05999755859375,41.516761297872144,High
1846,Stock,71.8499984741211,39.55798718381413,High
1847,Stock,71.81999969482422,40.26832437036323,High
1848,Stock,70.69000244140625,41.431572073588534,High
1849,Stock,69.0999984741211,39.15354568579568,High
1850,Stock,67.0999984741211,41.6861134195362,High
1851,Stock,66.30000305175781,39.560359702923655,High
1852,Stock,64.5,39.26547362303482,High
1853,Stock,65.66999816894531,40.42318164988753,High
1854,Stock,64.5,35.59022362062072,High
1855,Stock,66.5199966430664,38.62401155429443,High
1856,Stock,66.0,41.512931276334044,High
1857,Stock,64.48999786376953,38.48463880443111,High
1858,Stock,65.08000183105469,34.81085046606823,High
1859,Stock,65.4000015258789,41.467191853362486,High
1860,Stock,62.75,41.45351585966519,High
1861,Stock,61.16999816894531,39.7807943003101,High
1862,Stock,59.400001525878906,41.48201930802682,High
1863,Stock,58.79999923706055,35.34654368630085,High
1864,Stock,58.84999847412109,40.763150854569666,High
1865,Stock,58.56999969482422,35.964889831307715,High
1866,Stock,62.70000076293945,38.47876003915318,High
1867,Stock,63.40999984741211,37.68774263533324,High
1868,Stock,67.25,36.221233522977855,High
1869,Stock,67.5,40.74907213116319,High
1870,Stock,70.25,37.42910865334874,High
1871,Stock,70.0199966430664,40.72646857818236,High
1872,Stock,69.4000015258789,31.73143831389958,High
1873,Stock,72.1500015258789,41.107156504680994,High
1874,Stock,71.27999877929688,36.083331342706174,High
1875,Stock,71.94000244140625,40.469081389603076,High
1876,Stock,72.0,37.75519319800102,High
1877,Stock,73.22000122070312,40.869875250550976,High
1878,Stock,71.19999694824219,39.27389675705521,High
1879,Stock,71.5,39.880019869321,High
1880,Stock,71.51000213623047,41.3845869913091,High
1881,Stock,71.0,36.8405721384567,High
1882,Stock,73.44999694824219,36.88479965079385,High
1883,Stock,75.4000015258789,39.09068192416844,High
1884,Stock,74.79000091552734,38.30774931848739,High
1885,Stock,73.5999984741211,40.70229513997341,High
1886,Stock,72.83000183105469,41.07822273764173,High
1887,Stock,71.30999755859375,40.635643272216264,High
1888,Stock,71.27999877929688,40.01093375070207,High
1889,Stock,71.1500015258789,38.945796485640635,High
1890,Stock,73.4000015258789,38.56101810036864,High
1891,Stock,73.36000061035156,38.0070827461903,High
1892,Stock,74.94999694824219,40.68032979915721,High
1893,Stock,74.5199966430664,40.50663165707382,High
1894,Stock,74.52999877929688,36.29579525876337,High
1895,Stock,77.75,37.66711349594172,High
1896,Stock,79.0,41.365685548325956,High
1897,Stock,77.77999877929688,39.376426391970924,High
1898,Stock,76.61000061035156,41.15728458981674,High
1899,Stock,77.4000015258789,37.580987545259795,High
1900,Stock,78.80999755859375,41.45487532778881,High
1901,Stock,78.16000366210938,40.448555477525446,High
1902,Stock,77.6500015258789,40.029692058230886,High
1903,Stock,75.5,39.98655718617279,High
1904,Stock,74.05000305175781,40.80194252756341,High
1905,Stock,73.01000213623047,38.73131790277466,High
1906,Stock,72.52999877929688,39.78938774874015,High
1907,Stock,72.56999969482422,38.82695908609636,High
1908,Stock,72.83999633789062,40.34863551505733,High
1909,Stock,73.1500015258789,39.50290819085438,High
1910,Stock,72.66999816894531,40.72991902675493,High
1911,Stock,73.04000091552734,38.732408653390515,High
1912,Stock,74.1500015258789,40.53912773385714,High
1913,Stock,72.69999694824219,39.64177365185185,High
1914,Stock,70.0199966430664,40.998687978565194,High
1915,Stock,70.5,38.88334083191495,High
1916,Stock,70.36000061035156,40.98148039156486,High
1917,Stock,69.05999755859375,40.929916503079625,High
1918,Stock,69.33000183105469,40.87069511564074,High
1919,Stock,67.5199966430664,40.4853995274442,High
1920,Stock,67.0,38.95334012502096,High
1921,Stock,67.2300033569336,39.51232587222799,High
1922,Stock,68.0,37.96990694623817,High
1923,Stock,69.62000274658203,39.791708778641556,High
1924,Stock,70.0,35.510100997047225,High
1925,Stock,71.5,38.98512282782171,High
1926,Stock,70.68000030517578,40.83943882345268,High
1927,Stock,71.69999694824219,37.44539690098343,High
1928,Stock,72.80000305175781,37.318774230263806,High
1929,Stock,74.19999694824219,40.89991563861338,High
1930,Stock,73.5199966430664,39.08533947326355,High
1931,Stock,73.12999725341797,40.587209641712384,High
1932,Stock,73.1500015258789,40.41548728279106,High
1933,Stock,71.95999908447266,40.1104565138289,High
1934,Stock,71.0,41.3176597038515,High
1935,Stock,70.01000213623047,40.83486124974034,High
1936,Stock,70.30999755859375,38.15411823286259,High
1937,Stock,68.58999633789062,39.93936218532731,High
1938,Stock,67.69000244140625,39.61746393808043,High
1939,Stock,67.7699966430664,38.46664781525785,High
1940,Stock,67.5,37.00222768605266,High
1941,Stock,67.26000213623047,40.78886388716326,High
1942,Stock,66.94999694824219,38.69940472521293,High
1943,Stock,68.0999984741211,38.73899723260403,High
1944,Stock,67.04000091552734,40.07897097022161,High
1945,Stock,67.41000366210938,41.08192791996,High
1946,Stock,66.5199966430664,40.806763833876,High
1947,Stock,65.48999786376953,40.630937592282905,High
1948,Stock,64.68000030517578,38.807083277664695,High
1949,Stock,64.83000183105469,40.6047358593125,High
1950,Stock,64.04000091552734,40.51142278208684,High
1951,Stock,63.75,38.53928943204021,High
1952,Stock,64.30000305175781,36.005494486874326,High
1953,Stock,67.19999694824219,39.422090961441604,High
1954,Stock,67.37000274658203,39.30363649729875,High
1955,Stock,67.61000061035156,40.81115102255101,High
1956,Stock,66.91999816894531,37.82773877880938,High
1957,Stock,66.0,40.65566997536463,High
1958,Stock,64.8499984741211,37.39541706487676,High
1959,Stock,65.73999786376953,39.51145176346528,High
1960,Stock,66.30999755859375,38.205688874273704,High
1961,Stock,67.80000305175781,37.7300662226817,High
1962,Stock,67.73999786376953,40.501105090314844,High
1963,Stock,65.69000244140625,41.08185828926293,High
1964,Stock,65.56999969482422,39.528519288079764,High
1965,Stock,65.08000183105469,39.963549475454556,High
1966,Stock,64.16000366210938,35.75009628891388,High
1967,Stock,63.90999984741211,40.13902297966993,High
1968,Stock,62.91999816894531,41.01464956695582,High
1969,Stock,61.02000045776367,36.97399305317992,High
1970,Stock,63.29999923706055,33.72989594694103,High
1971,Stock,66.0,39.76888598209239,High
1972,Stock,65.91000366210938,34.95950022706868,High
1973,Stock,68.20999908447266,38.30405751692789,High
1974,Stock,68.79000091552734,38.11046563502993,High
1975,Stock,68.16999816894531,37.23674894999083,High
1976,Stock,69.81999969482422,36.62051016930354,High
1977,Stock,69.61000061035156,40.45644269773812,High
1978,Stock,69.80000305175781,39.30563749376946,High
1979,Stock,70.52999877929688,40.04938575342437,High
1980,Stock,69.87000274658203,39.66270043246174,High
1981,Stock,69.87000274658203,40.59901190746689,High
1982,Stock,68.0,40.91613155171609,High
1983,Stock,68.05999755859375,37.92057456650518,High
1984,Stock,71.05000305175781,38.451252796107944,High
